valid_time,d2m,t2m,latitude,longitude
2023-02-20 06:00:00,286.2384,305.6521,16.100000000000797,79.49999999999977
2023-02-20 07:00:00,286.07794,306.57675,16.100000000000797,79.49999999999977
2023-02-20 08:00:00,285.83185,307.27563,16.100000000000797,79.49999999999977
2023-02-20 09:00:00,285.72104,307.5799,16.100000000000797,79.49999999999977
2023-02-20 10:00:00,285.67755,307.54047,16.100000000000797,79.49999999999977
2023-02-20 11:00:00,285.58984,307.1095,16.100000000000797,79.49999999999977
2023-02-20 12:00:00,285.7868,306.26434,16.100000000000797,79.49999999999977
2023-02-20 13:00:00,286.45868,304.16644,16.100000000000797,79.49999999999977
2023-02-20 14:00:00,287.26074,302.0027,16.100000000000797,79.49999999999977
2023-02-20 15:00:00,287.85953,300.24753,16.100000000000797,79.49999999999977
2023-02-20 16:00:00,287.94513,298.95245,16.100000000000797,79.49999999999977
2023-02-20 17:00:00,287.83905,297.9018,16.100000000000797,79.49999999999977
2023-02-20 18:00:00,287.6234,296.89178,16.100000000000797,79.49999999999977
2023-02-20 19:00:00,287.76593,295.84955,16.100000000000797,79.49999999999977
2023-02-20 20:00:00,287.4677,295.00177,16.100000000000797,79.49999999999977
2023-02-20 21:00:00,287.16623,294.2928,16.100000000000797,79.49999999999977
2023-02-20 22:00:00,286.91302,293.68658,16.100000000000797,79.49999999999977
2023-02-20 23:00:00,286.71802,293.16693,16.100000000000797,79.49999999999977
2023-02-21 00:00:00,286.53662,292.76135,16.100000000000797,79.49999999999977
2023-02-21 01:00:00,286.72202,292.44458,16.100000000000797,79.49999999999977
2023-02-21 02:00:00,288.05957,293.7359,16.100000000000797,79.49999999999977
2023-02-21 03:00:00,286.95786,299.54688,16.100000000000797,79.49999999999977
2023-02-21 04:00:00,286.07257,302.96808,16.100000000000797,79.49999999999977
2023-02-21 05:00:00,285.812,305.04053,16.100000000000797,79.49999999999977
2023-02-21 06:00:00,285.28015,306.57376,16.100000000000797,79.49999999999977
2023-02-21 07:00:00,283.34912,307.61996,16.100000000000797,79.49999999999977
2023-02-21 08:00:00,282.96127,308.2921,16.100000000000797,79.49999999999977
2023-02-21 09:00:00,282.7314,308.58203,16.100000000000797,79.49999999999977
2023-02-21 10:00:00,282.47406,308.53198,16.100000000000797,79.49999999999977
2023-02-21 11:00:00,282.29712,308.07166,16.100000000000797,79.49999999999977
2023-02-21 12:00:00,282.83423,307.0694,16.100000000000797,79.49999999999977
2023-02-21 13:00:00,283.64343,305.02356,16.100000000000797,79.49999999999977
2023-02-21 14:00:00,284.4995,302.677,16.100000000000797,79.49999999999977
2023-02-21 15:00:00,285.8894,300.6315,16.100000000000797,79.49999999999977
2023-02-21 16:00:00,287.40503,298.83258,16.100000000000797,79.49999999999977
2023-02-21 17:00:00,288.31195,297.43512,16.100000000000797,79.49999999999977
2023-02-21 18:00:00,288.54755,296.3558,16.100000000000797,79.49999999999977
2023-02-21 19:00:00,289.3922,295.39728,16.100000000000797,79.49999999999977
2023-02-21 20:00:00,289.20703,294.72147,16.100000000000797,79.49999999999977
2023-02-21 21:00:00,288.86877,294.11322,16.100000000000797,79.49999999999977
2023-02-21 22:00:00,288.5443,293.45117,16.100000000000797,79.49999999999977
2023-02-21 23:00:00,288.33676,292.8119,16.100000000000797,79.49999999999977
2023-02-22 00:00:00,288.25177,292.50964,16.100000000000797,79.49999999999977
2023-02-22 01:00:00,288.39355,292.5199,16.100000000000797,79.49999999999977
2023-02-22 02:00:00,288.4926,294.7326,16.100000000000797,79.49999999999977
2023-02-22 03:00:00,288.3457,298.45135,16.100000000000797,79.49999999999977
2023-02-22 04:00:00,287.10352,301.8282,16.100000000000797,79.49999999999977
2023-02-22 05:00:00,286.50177,304.2997,16.100000000000797,79.49999999999977
2023-02-22 06:00:00,286.0949,306.04626,16.100000000000797,79.49999999999977
2023-02-22 07:00:00,284.74146,307.2785,16.100000000000797,79.49999999999977
2023-02-22 08:00:00,284.08423,308.13263,16.100000000000797,79.49999999999977
2023-02-22 09:00:00,283.88425,308.44904,16.100000000000797,79.49999999999977
2023-02-22 10:00:00,283.91855,308.43903,16.100000000000797,79.49999999999977
2023-02-22 11:00:00,284.2438,307.89056,16.100000000000797,79.49999999999977
2023-02-22 12:00:00,285.16962,306.77588,16.100000000000797,79.49999999999977
2023-02-22 13:00:00,286.17328,304.09998,16.100000000000797,79.49999999999977
2023-02-22 14:00:00,286.6443,301.5822,16.100000000000797,79.49999999999977
2023-02-22 15:00:00,286.7293,299.66418,16.100000000000797,79.49999999999977
2023-02-22 16:00:00,287.18353,298.4044,16.100000000000797,79.49999999999977
2023-02-22 17:00:00,287.96866,297.49023,16.100000000000797,79.49999999999977
2023-02-22 18:00:00,288.62656,296.6949,16.100000000000797,79.49999999999977
2023-02-22 19:00:00,289.68872,296.11316,16.100000000000797,79.49999999999977
2023-02-22 20:00:00,289.77234,295.47644,16.100000000000797,79.49999999999977
2023-02-22 21:00:00,289.55475,294.84378,16.100000000000797,79.49999999999977
2023-02-22 22:00:00,289.2162,294.1573,16.100000000000797,79.49999999999977
2023-02-22 23:00:00,288.8523,293.43005,16.100000000000797,79.49999999999977
2023-02-23 00:00:00,288.53033,292.77335,16.100000000000797,79.49999999999977
2023-02-23 01:00:00,288.50598,292.22052,16.100000000000797,79.49999999999977
2023-02-23 02:00:00,289.1033,293.5536,16.100000000000797,79.49999999999977
2023-02-23 03:00:00,287.26083,298.10968,16.100000000000797,79.49999999999977
