valid_time,u10,v10,latitude,longitude
2022-10-08 08:00:00,-1.2629395,-0.6362915,16.100000000000797,79.49999999999977
2022-10-08 09:00:00,-1.180191,-1.3201742,16.100000000000797,79.49999999999977
2022-10-08 10:00:00,-1.0679474,-0.41323757,16.100000000000797,79.49999999999977
2022-10-08 11:00:00,-0.9699402,0.9398041,16.100000000000797,79.49999999999977
2022-10-08 12:00:00,0.38806152,0.96443176,16.100000000000797,79.49999999999977
2022-10-08 13:00:00,0.65689087,0.26734924,16.100000000000797,79.49999999999977
2022-10-08 14:00:00,0.83361816,-0.011962891,16.100000000000797,79.49999999999977
2022-10-08 15:00:00,0.57839966,-0.17866516,16.100000000000797,79.49999999999977
2022-10-08 16:00:00,0.7816467,-0.23683167,16.100000000000797,79.49999999999977
2022-10-08 17:00:00,0.7836304,-0.596817,16.100000000000797,79.49999999999977
2022-10-08 18:00:00,0.4193573,-0.7343445,16.100000000000797,79.49999999999977
2022-10-08 19:00:00,-0.09370422,-0.042541504,16.100000000000797,79.49999999999977
2022-10-08 20:00:00,0.04763794,-0.36810303,16.100000000000797,79.49999999999977
2022-10-08 21:00:00,-0.38581848,-0.556839,16.100000000000797,79.49999999999977
2022-10-08 22:00:00,-0.294693,-0.5085449,16.100000000000797,79.49999999999977
2022-10-08 23:00:00,-0.27975464,-0.44595337,16.100000000000797,79.49999999999977
2022-10-09 00:00:00,-0.045928955,-0.6961975,16.100000000000797,79.49999999999977
2022-10-09 01:00:00,-0.042922974,-0.46025085,16.100000000000797,79.49999999999977
2022-10-09 02:00:00,-0.50564575,-0.48532104,16.100000000000797,79.49999999999977
2022-10-09 03:00:00,-1.0753326,-0.5494385,16.100000000000797,79.49999999999977
2022-10-09 04:00:00,-1.033081,-0.45828247,16.100000000000797,79.49999999999977
2022-10-09 05:00:00,-1.2668762,-0.46769714,16.100000000000797,79.49999999999977
2022-10-09 06:00:00,-1.2214966,-0.26919556,16.100000000000797,79.49999999999977
2022-10-09 07:00:00,-1.6031799,-0.6611328,16.100000000000797,79.49999999999977
2022-10-09 08:00:00,-2.073059,-0.8200836,16.100000000000797,79.49999999999977
2022-10-09 09:00:00,-2.576416,-0.56126404,16.100000000000797,79.49999999999977
2022-10-09 10:00:00,-1.8324127,-0.6331024,16.100000000000797,79.49999999999977
2022-10-09 11:00:00,-1.5329132,-0.45014954,16.100000000000797,79.49999999999977
2022-10-09 12:00:00,-0.79927063,-0.046203613,16.100000000000797,79.49999999999977
2022-10-09 13:00:00,-0.4005127,-0.61761475,16.100000000000797,79.49999999999977
2022-10-09 14:00:00,-0.6489258,-0.19560242,16.100000000000797,79.49999999999977
2022-10-09 15:00:00,-0.5340729,-0.71435547,16.100000000000797,79.49999999999977
2022-10-09 16:00:00,-0.8015442,-0.7029114,16.100000000000797,79.49999999999977
2022-10-09 17:00:00,-0.89138794,-0.56614685,16.100000000000797,79.49999999999977
2022-10-09 18:00:00,-0.63946915,-0.50312805,16.100000000000797,79.49999999999977
2022-10-09 19:00:00,-0.54185486,0.31724548,16.100000000000797,79.49999999999977
